x,y
9.123565990012139,9.240491540347762
5.931281787343323,4.966803973337177
9.373280298896134,9.960539599659526
9.491930946242064,8.892560994713719
6.605195044539869,6.252887086895817
5.323627586476505,5.990995681851658
4.7903071087785065,4.869409516862858
1.9532943214289844,3.0405728637195417
4.124606929253787,4.226501469596222
3.573472418356687,4.051871715993204
6.715137222781777,5.4434206519625725
3.1258813897147775,1.3102703048676214
4.004539700690657,5.223507252072952
8.857664088718593,7.855640041025075
8.885513378772885,9.773830276755286
6.103577618487179,6.759391507862256
3.8024711003527045,2.9522220290726446
8.628142615780234,10.00214849681332
8.82516877958551,9.438751568500097
1.9607468461617827,2.401773603697364
3.7479888694360852,4.920409148073434
5.9638783894479275,6.3488919049031765
5.947996394243091,5.930148763954901
0.7347416994161904,-1.0896811397597892
1.9340592063963413,1.7470293255585956
8.63437601365149,9.420440642513599
9.467053872067481,9.006064566121156
3.2386310305446386,3.5782874553658703
5.8904541516676545,6.874406633807968
2.170943063683808,0.5074255369379179
4.581078032497317,4.785461698864589
3.7611091532744467,3.649411378432698
4.529682851862162,4.108033076075953
4.965302383061498,5.8071626564581535
7.606647952925414,7.1031532052178825
1.596585987135768,2.3256350275101934
4.018697878345847,5.025040355386325
9.511196538805962,9.516023713951451
3.94872103119269,5.355001764123646
3.9484545891173184,3.872642856593873
1.3721509766764939,0.22369870114942536
3.4803129103966057,4.189686060863549
4.113040431402624,5.776518289071849
7.1850550849922,9.048389275110738
1.3013391010463238,1.4641765885422409
2.48147846898064,2.954168870244031
2.3739304207265377,3.446123323491301
2.3791008931584656,2.09005270774026
2.6477587153203785,2.5767617609014914
7.583651167806238,8.485895548836279
5.7715469459071755,4.745156468798918
5.553161972202361,7.415455216015326
3.0886090267449617,3.0186089229296664
5.455627320334315,4.950025183949943
4.31860257871449,4.864377617630066
9.232389614917338,9.638850682745414
1.3298689969815314,1.6092198283187211
7.9894701996818185,7.344400868202492
0.16776585951447487,-1.448244214989525
9.237786885350943,8.894959461394087
8.167393712792546,6.353245903126032
0.05180619657039642,0.804478048752866
6.08656523283571,5.409151033674108
8.215954657644033,9.321275899177381
0.8672300586476922,0.9162825852117985
5.271638808771968,6.9604312289536585
9.658333535771817,10.742437559561164
0.1093495381064713,0.031050060981120314
3.351799596566707,4.204221577882608
6.5395169029943645,6.707467392502615
9.5397047419101,9.121663746434512
9.256072659045458,8.367746298920714
1.9551793788559735,2.9753037337552932
1.5028408472426236,1.1171606556624796
7.11418091552332,7.82374034045553
3.31798980711028,2.3094855891762145
6.806945074349642,4.207727805554844
7.6122666615992785,6.066752019950604
6.528417419176549,6.573703576068791
6.661150772124529,7.35275578666558
9.41717968089506,12.142296162819255
4.7928786114789546,5.709467773232088
0.3573538619093597,-0.8060518766976719
6.217150902375579,7.4313759369907
5.218318698462099,4.898828235229214
8.422503722831607,9.366726389071085
7.227349162567407,7.005024637349923
7.605987107381225,7.761895710755964
9.04648274416104,8.369962324654715
5.218310996424407,3.391185451749039
0.4865740891546011,1.0711423047111004
3.590717159677297,2.332911818854341
3.5028670565225184,3.7466072903301977
0.3507517697289586,-0.8214405432685197
8.962344154715538,8.411891068710487
4.836397741455585,6.1030379117316045
2.1008504857309163,3.5302951005439374
8.90127374092117,9.627844763211861
6.054893571417779,7.537914762305805
7.827192032709718,8.174758994365245
0.2049091667868197,-0.46287073821645264
3.6952695017680526,3.374348916777342
5.302181215956807,6.943867097915912
1.285229865461588,0.44704664164352237
8.377609895542264,8.066550406338154
9.583353728521615,9.714365543221978
3.42284593032673,3.718785933790677
8.911956853698939,8.467310445766534
5.147714673075825,4.372116720892542
4.641374577768147,4.330602071488948
6.577578829601407,5.5318338048891835
1.4703210885636508,2.264109449930502
3.838795078918338,4.893134229881522
0.502023275475949,0.5260515017478883
5.276878064032644,5.782124943765338
0.6228605657815933,-0.7676821079612415
4.893911934923381,4.4619620512585
5.766843566671014,3.5693568189679623
6.819234744179994,6.204199967108276
4.194687975104898,4.106645116150923
0.5647543165832758,1.04946964441677
4.715476045385003,6.220318500783236
4.126392179168761,4.652788165650804
4.434561089146882,6.685287691178722
3.338806708343327,5.433821030612121
1.166385211981833,1.0206298406857752
2.165827904827893,1.5304371965842354
3.852883337531239,3.2931808002190297
7.211498515680432,7.490744639164837
9.9565887451171875,10.774703836843631
7.735053580254316,8.603323669659373
0.6171921780332923,0.2588893250329061
2.043785830028355,1.2097842049239926
2.995860227383673,1.9896202962551677
2.250586161389947,2.6607361941174026
0.7848879066295922,0.2977809210418502
0.40996027644723654,2.3307810813061507
7.129989163950086,8.711331038347609
8.799499298911542,9.364238569657477
3.507078920956701,2.2710450696019424
4.125457953196019,3.556718196661288
9.118722269777209,9.874403477838474
5.465647655073553,6.35984334669645
0.32119232695549726,1.4474059696810766
1.4750713878311217,1.195993025406127
0.5883777560666203,-0.33405756830685895
6.327685294672847,6.09470523488021
5.235473338980228,5.082742271320833
0.8876889618113637,-1.293796054680481
1.3291453709825873,1.1497029306629587
3.497187765315175,4.474859778125367
9.928364404477179,10.327326582085893
5.499006635509431,6.309435624638346
9.28590725408867,8.259623700729492
8.081270593684167,8.295213608379534
7.5095456931740046,7.357970746602767
6.121181964408606,4.287143664887234
0.9627338475547731,0.22536659059800745
1.0556292883120477,0.23719132520581743
8.007687393110245,7.8713818737792725
5.735869533382356,4.871745849305966
0.03735410515218973,1.4569415380154083
3.547045949380845,3.419337112583587
3.0776508757844567,4.4141109140380195
0.14461498009040952,-0.2876060510096139
3.388345951680094,3.192731171726666
9.96863706735894,8.994905752011368
0.0032283226028084755,-0.11518300116524345
3.3707763417623937,2.5783747996067827
4.447473539039493,5.483856503848803
9.762123697437346,9.417129580363422
8.861906935926527,10.237863142032799
3.8512108963914216,4.38617774211475
6.909019376616925,7.759859455229197
8.749073829967529,8.27834090676861
1.9835043116472661,2.5151544165145947
2.8529560985043645,4.597479982895355
4.455471462570131,6.423574602742611
8.22025301400572,7.076955151387658
6.5566636133007705,7.405052466048438
0.12485523475334048,0.18763427496631824
8.137373619247228,8.839701398504515
3.841896306257695,3.354636849960659
3.9412439498119056,5.408171094942503
0.5061741778627038,-0.3587053390180519
3.342562965117395,1.6100275260956447
4.531527764629573,5.038387308142045
6.1102623119950294,5.895567257478205
8.636759831570089,8.477427769085798
8.920214930549264,8.502247578240201
0.7391643826849759,1.0444507617663514
5.645646546036005,6.821692485638902
1.4258947502821684,2.8539430763013476
9.06229509273544,8.308148652521872
8.792232563719153,9.894975903453354
3.0144793214276433,3.299410302712376
3.7554083857685328,3.340539173507825
4.801709954626858,5.482567447424692
6.3507837150245905,6.909224718724512
8.281311343889683,6.643700745148672
2.726612384431064,2.2019483075851287
1.307641537860036,1.2889669091574198
6.890005716122687,6.590292617086054
2.1117584337480366,2.348042063189896
8.662056422326714,10.229998376861403
4.2056538560427725,4.078140324041991
7.923249206505716,7.9519202458844465
3.9559408673085272,5.230489366180639
0.4253871086984873,2.168845077952017
5.611019677016884,7.706415101013104
9.394061090424657,12.367827411501318
1.5829424280673265,1.7151119637286287
7.147783210966736,7.071825628183511
6.174098886549473,6.386936483728785
4.704682936426252,5.619800400586515
3.102798240724951,2.557669244942803
1.209077937528491,1.566589729188864
4.8122776369564235,4.484171828939834
8.86630394961685,8.854438158372092
6.33849817328155,6.748087102483107
0.9175173775292933,1.1702780973580758
9.930352938827127,8.979020234497243
5.40273035177961,5.1109363162918955
6.882417544256896,5.617024998195095
1.9753800658509135,2.3199681216398265
3.9480504766106606,3.64917886345948
4.443291483912617,5.339392775442125
8.329755233135074,7.277664053971286
4.65040703304112,5.132837024433689
9.57296549808234,10.213055963038805
2.3547201976180077,4.038190901359859
4.687335535418242,3.996430674217822
0.9884690796025097,0.2959162255858272
5.670776444021612,5.459043509210291
0.8741604466922581,2.2946797906870655
5.499861752614379,6.737888003790809
8.135001193732023,8.492707922661134
7.773767483886331,8.03366564932618
4.66092667542398,4.98638417542935
9.226780752651393,8.764994344061423
0.11924929451197386,-0.5735568454593672
3.3325637271627784,2.5785140475408337
9.110211671795696,9.510368677937954
3.1387179577723145,2.3039508115336105
5.364185927901417,4.99116081838356
7.924556341022253,7.6766864199534535
1.5048771887086332,1.3995428416267521
3.9879056555218995,1.8411692189116038
9.438938279636204,8.236796975674956
0.3678296064026654,1.4911073175989058
1.3690021890215576,2.3741484868693625
3.623573766089976,3.674072245553769
9.047602817881852,8.284815926180254
1.392121131066233,2.8709866141297873
4.6845658496022224,3.8732263965196396
4.023350749630481,4.319028717069081
6.050075145903975,3.579173001077031
9.707270045764744,9.187226216019486
6.019202610477805,8.421259138313708
9.345557889901102,9.55458916660065
7.073248384986073,7.795345301710164
8.540693507529795,10.116263941665599
1.4688326395116746,3.144017147495548
9.68713762704283,9.393093248631914
6.801983362529427,6.887000680426695
7.608578454237431,8.796496607705139
6.058297571726143,5.370165197813363
4.2895948607474566,4.577904243751235
7.502618131693453,7.311784588661907
4.82472556643188,5.520898244531925
8.89029439771548,7.8469640523863005
4.666123737115413,4.686113362268069
5.343744861893356,4.409899330862705
9.431026398669928,10.784104953918366
6.415782505646348,8.809755304228398
1.3551789871416986,1.0736754171016587
9.336520142387599,10.096680655054419
4.969217018224299,5.308806191704729
8.281468299683183,8.319280025134526
5.683243663515896,4.326215762599832
3.7012615823186934,3.012436454257471
0.5172655079513788,2.2113952857627295
4.770118810702115,4.938220673050088
6.873903258237988,8.310992622647994
6.5533996862359345,7.279996359330918
4.406974627636373,2.987341468035807
2.84779978916049,2.1587313533881476
0.3332571731880307,1.1856127668407201
1.0677341558039188,0.11270851184755415
5.341065018437803,3.771786580785416
5.502438528928906,4.631452784202542
4.83967846725136,5.808265137237676
8.395902966149151,8.812008639149107
5.882522063329816,6.213360888122661
9.516632705926895,9.530145444421786
9.865633475128561,10.169295571644644
8.291929026599973,10.202493727574879
9.991033121477813,9.344006584338839
8.533172351308167,9.941384355891072
2.407578642014414,3.2917480948933737
2.4332639947533607,3.120331679556841
1.0163788148202002,1.6917715175702135
7.738075910601765,6.843673759986652
5.253116632811725,5.5615308455767005
6.5587098826654255,5.877901223643985
5.188963382970542,5.571956399087414
3.882944353390485,4.9838805113869995
7.1059214835986495,7.0575150981862596
4.22452945727855,2.923866831791549
4.275096009951085,4.8114962167968605
5.102744274772704,6.231672849531494
0.42237522546201944,0.7932837627398956
1.228762250393629,1.6148022864885876
4.6455235267058015,5.219665394652615
5.33228503074497,3.297331844298238
2.7350582811050117,1.4470267516015387
6.32661466486752,6.729259365980631
9.745948871131986,9.69416020490854
3.222620782908052,3.159282715084829
6.660610758699477,4.932683209367613
8.545312006026506,9.540733117011303
7.298273982014507,7.564542965286689
5.22470228606835,6.389109040119009
7.278774888254702,7.104171901021455
2.827942483127117,2.696623600814244
9.565890119411051,10.66759483882761
8.057093238458037,6.052857151032512
7.507847328670323,9.672177050137869
3.143313096370548,2.0829934227488387
5.886627191212028,5.325272557302774
9.239625132177025,10.367045906973683
8.624992342665792,9.411504875925772
3.4367603762075305,3.152794890367445
4.866385220084339,4.453859659509952
6.209586944896728,6.77004890074648
6.762637421488762,8.093857227874432
2.389547696802765,2.916626979471788
3.9377730153501034,3.5969457295221527
3.5312869702465832,4.275107016546838
9.037311517167836,8.353704832594737
9.81130407191813,9.98853088252235
5.135868459474295,5.337122242977284
0.7305312901735306,0.6360825890489398
2.765207670163363,3.0921944278384332
7.273215658497065,8.644561151679026
8.947346617933363,8.543696851137327
3.3791669900529087,3.2806753690279455
2.113521157298237,1.9910712536381816
6.346652943175286,6.24783656678021
1.79272694978863,3.0671966622411277
5.699094964656979,6.8479006925263395
7.970313120167702,8.233562199290834
1.539238654077053,1.2650826061500235
0.5019218078814447,0.39178183890454676
0.43460421031340957,0.4615020117166758
7.421624734997749,8.24864525967038
1.1309783696196973,2.1721757303359075
3.519336897879839,3.6143486451708875
2.0324268611148,2.175552270760815
0.09132385021075606,0.20257186336519836
7.066668719053268,6.071333537532572
4.507349485065788,4.060489801041482
3.6842250265181065,3.702206546458539
6.896221817005426,6.470814928900792
0.21867243573069572,-0.35330979530207096
1.8002798152156174,1.2975048747941078
6.038827397860587,4.810650099527834
7.837947467342019,7.650732696381555
5.350038013420999,4.972170622869242
7.45547452243045,6.883882240590424
0.9844417124986649,1.4128423202578984
4.122899996582419,5.386331394569819
3.8387146359309554,4.969253909832674
3.5196152981370687,2.291061546004862
5.69032764993608,5.3121040094548775
3.6081206565722823,3.60804526759491
2.0823920611292124,1.8074738358790376
8.90632413327694,10.430685910195596
7.293534162454307,6.554105480324858
9.739944776520133,9.680916521015067
8.356463122181594,8.683731070538906
5.121701129246503,5.895438065306311
4.405446341261268,4.4185620998631245
9.345814913976938,10.077386041179926
3.854782779235393,4.814658578034846
5.220577835571021,4.921379324884704
4.399639060720801,5.3805141760930715
3.1987359444610775,2.876035497847049
2.5158538739196956,3.35177774215747
7.972988621331751,8.350978097419551
3.4325187955982983,3.038588250854152
0.30317489756271243,-0.08051092406094607
9.122646860778332,10.61626290080536
2.5824842578731477,3.043142157135992
2.3790535680018365,2.3103095740226545
1.4881932269781828,1.7537143820334673
4.95696080615744,4.691884595612547
3.8268902618438005,4.8096367857731215
0.3064010455273092,1.4443637594489276
7.514459304511547,6.978813073491415
3.7242262507788837,4.218949175827808
5.865023825317621,6.936458308507535
4.071480697020888,4.824526430571121
8.722325183916837,9.093329157300364
5.911950927693397,6.327896313018267
9.067548129241914,8.538533974410223
7.754426086321473,8.768109541469387
3.9436624897643924,3.121207492649035
8.125117146410048,9.43618415013958
5.39049299666658,5.771531086891828
9.134330584201962,7.664833683911786
2.4500999529846013,4.325918047744052
5.907892324030399,4.664024032489005
5.72392298374325,6.435013340080963
5.927205763291568,5.958002608635747
5.733404885977507,7.010604684774146
4.753302314784378,5.337770952032717
6.360488464124501,7.703735397337663
0.47441875096410513,3.0405236928369623
8.771225763484836,8.418088925611181
8.5072001232765615,8.563832583488272
3.5577721148729324,3.148847227027148
4.223998044617474,4.763481679668608
1.894861061591655,1.3400482263255087
3.5345875448547304,1.9582823177547815
9.989293864928186,8.36583238607836
4.174675208050758,4.593252791071399
1.4359750784933567,1.2055620719478035
9.017840116284788,9.25387795244647
4.434931869618595,4.947088646267227
4.95865021366626,5.659703130863333
3.5999201866798103,4.967466892648252
0.8799898810684681,0.4436349902017625
3.7006170232780278,3.0250040125173054
